"","iso3c","date","iso2c","country","date_ct","granularity","GB.XPD.RSDV.GD.ZS","IP.JRN.ARTC.SC","NY.GDP.PCAP.PP.CD","SP.POP.TOTL"
"886","GRD","2010","GD","Grenada",2010-01-01,"annual",NA,15.6,10951.8841081545,104677
"887","GRD","2011","GD","Grenada",2011-01-01,"annual",NA,26.7,11220.828366136,105075
"888","GRD","2012","GD","Grenada",2012-01-01,"annual",NA,28.1,11252.0234242385,105481
"889","GRD","2013","GD","Grenada",2013-01-01,"annual",NA,35.8,11655.4074601893,105909
"890","GRD","2014","GD","Grenada",2014-01-01,"annual",NA,55.5,12656.7043601898,106360
"891","GRL","2005","GL","Greenland",2005-01-01,"annual",NA,16.4,NA,56935
"892","GRL","2006","GL","Greenland",2006-01-01,"annual",NA,14.4,NA,56774
"893","GRL","2007","GL","Greenland",2007-01-01,"annual",NA,15.5,NA,56555
"894","GRL","2008","GL","Greenland",2008-01-01,"annual",NA,15.9,NA,56328
"895","GRL","2009","GL","Greenland",2009-01-01,"annual",NA,12.8,NA,56323
"896","GRL","2010","GL","Greenland",2010-01-01,"annual",NA,21.4,NA,56905
"897","GRL","2011","GL","Greenland",2011-01-01,"annual",NA,18.8,NA,56890
"898","GRL","2012","GL","Greenland",2012-01-01,"annual",NA,26.3,NA,56810
"899","GRL","2013","GL","Greenland",2013-01-01,"annual",NA,33.8,NA,56483
"900","GRL","2014","GL","Greenland",2014-01-01,"annual",NA,22.9,NA,56295
"901","GTM","2005","GT","Guatemala",2005-01-01,"annual",0.03495,50.9,5582.00875802146,13096028
"902","GTM","2006","GT","Guatemala",2006-01-01,"annual",0.04926,38.1,5926.81529003102,13397008
"903","GTM","2007","GT","Guatemala",2007-01-01,"annual",0.06668,36.9,6324.93878582169,13700286
"904","GTM","2008","GT","Guatemala",2008-01-01,"annual",0.06186,38.7,6515.05758299598,14006366
"905","GTM","2009","GT","Guatemala",2009-01-01,"annual",0.05529,64.7,6456.22189555523,14316208
"906","GTM","2010","GT","Guatemala",2010-01-01,"annual",0.04351,54.8,6578.24729507297,14630417
"907","GTM","2011","GT","Guatemala",2011-01-01,"annual",0.04814,48.4,6844.4956401592,14948919
"908","GTM","2012","GT","Guatemala",2012-01-01,"annual",0.04468,74.6,7026.19387401792,15271056
"909","GTM","2013","GT","Guatemala",2013-01-01,"annual",NA,84.2,7249.27875612849,15596214
"910","GTM","2014","GT","Guatemala",2014-01-01,"annual",NA,72.5,7514.48415890557,15923559
"911","GUM","2005","GU","Guam",2005-01-01,"annual",NA,NA,NA,158402
"912","GUM","2006","GU","Guam",2006-01-01,"annual",NA,NA,NA,158648
"913","GUM","2007","GU","Guam",2007-01-01,"annual",NA,NA,NA,158855
"914","GUM","2008","GU","Guam",2008-01-01,"annual",NA,NA,NA,159035
"915","GUM","2009","GU","Guam",2009-01-01,"annual",NA,NA,NA,159231
"916","GUM","2010","GU","Guam",2010-01-01,"annual",NA,NA,NA,159444
"917","GUM","2011","GU","Guam",2011-01-01,"annual",NA,NA,NA,159678
"918","GUM","2012","GU","Guam",2012-01-01,"annual",NA,NA,NA,159973
"919","GUM","2013","GU","Guam",2013-01-01,"annual",NA,NA,NA,160375
"920","GUM","2014","GU","Guam",2014-01-01,"annual",NA,NA,NA,160967
"921","GUY","2005","GY","Guyana",2005-01-01,"annual",NA,18.2,4183.79474624427,750946
"922","GUY","2006","GY","Guyana",2006-01-01,"annual",NA,10.1,4541.68037472007,749601
"923","GUY","2007","GY","Guyana",2007-01-01,"annual",NA,13,5001.43149621849,747869
"924","GUY","2008","GY","Guyana",2008-01-01,"annual",NA,12.1,5211.17539735972,746314
"925","GUY","2009","GY","Guyana",2009-01-01,"annual",NA,10.2,5441.77559867703,745693
"926","GUY","2010","GY","Guyana",2010-01-01,"annual",NA,20.6,5729.56312108395,746556
"927","GUY","2011","GY","Guyana",2011-01-01,"annual",NA,9.7,6130.83761606119,749100
"928","GUY","2012","GY","Guyana",2012-01-01,"annual",NA,12.4,6538.3765807766,753091
"929","GUY","2013","GY","Guyana",2013-01-01,"annual",NA,11.7,6931.41508871974,758081
"930","GUY","2014","GY","Guyana",2014-01-01,"annual",NA,12.1,7265.44633830873,763393
"931","HIC","2005","XD","High income",2005-01-01,"annual",2.23323861671441,1135313.38178068,34019.2010008196,1107240168
"932","HIC","2006","XD","High income",2006-01-01,"annual",2.25743534688576,1176830.96198829,36189.726077608,1115520890
"933","HIC","2007","XD","High income",2007-01-01,"annual",2.26390464003135,1220878.95131155,37925.8065335601,1124299890
"934","HIC","2008","XD","High income",2008-01-01,"annual",2.34791760321016,1250785.50000104,38841.0338839216,1133634254
"935","HIC","2009","XD","High income",2009-01-01,"annual",2.41694541583698,1292319.71304684,37796.3611149719,1141985286
"936","HIC","2010","XD","High income",2010-01-01,"annual",2.39462063739821,1330470.30278071,39220.9583223478,1149511694
"937","HIC","2011","XD","High income",2011-01-01,"annual",2.40882382434723,1387332.53305578,40793.7578626094,1154998991
"938","HIC","2012","XD","High income",2012-01-01,"annual",2.43222029181119,1430958.65311966,41920.3923154901,1161900127
"939","HIC","2013","XD","High income",2013-01-01,"annual",2.42812097296897,1455003.99124345,43339.6604153301,1168843771
"940","HIC","2014","XD","High income",2014-01-01,"annual",2.48986460624729,1482488.09305786,44540.7718127355,1175966521
"941","HKG","2005","HK","Hong Kong SAR, China",2005-01-01,"annual",0.7746,NA,36437.4920002575,6813200
"942","HKG","2006","HK","Hong Kong SAR, China",2006-01-01,"annual",0.79646,NA,39940.8500592957,6857100
"943","HKG","2007","HK","Hong Kong SAR, China",2007-01-01,"annual",0.75196,NA,43280.9737672063,6916300
"944","HKG","2008","HK","Hong Kong SAR, China",2008-01-01,"annual",0.7189,NA,44800.2197136994,6957800
"945","HKG","2009","HK","Hong Kong SAR, China",2009-01-01,"annual",0.77307,NA,43935.6849639026,6972800
"946","HKG","2010","HK","Hong Kong SAR, China",2010-01-01,"annual",0.74792,NA,47134.5689688841,7024200
"947","HKG","2011","HK","Hong Kong SAR, China",2011-01-01,"annual",0.72252,NA,50085.9593288483,7071600
"948","HKG","2012","HK","Hong Kong SAR, China",2012-01-01,"annual",0.72628,NA,51306.3271997049,7154600
"949","HKG","2013","HK","Hong Kong SAR, China",2013-01-01,"annual",0.72959,NA,53536.2880530827,7187500
"950","HKG","2014","HK","Hong Kong SAR, China",2014-01-01,"annual",0.74015,NA,55500.4480841065,7241700
"951","HND","2005","HN","Honduras",2005-01-01,"annual",NA,15.2,3291.93209954546,7373430
"952","HND","2006","HN","Honduras",2006-01-01,"annual",NA,13.4,3535.36019062066,7541406
"953","HND","2007","HN","Honduras",2007-01-01,"annual",NA,12,3770.76574977513,7707972
"954","HND","2008","HN","Honduras",2008-01-01,"annual",NA,16.7,3923.59702090081,7872658
"955","HND","2009","HN","Honduras",2009-01-01,"annual",NA,16.4,3779.31896670342,8035021
"956","HND","2010","HN","Honduras",2010-01-01,"annual",NA,24.1,3890.85140670074,8194778
"957","HND","2011","HN","Honduras",2011-01-01,"annual",NA,18.9,4046.07625166556,8351600
"958","HND","2012","HN","Honduras",2012-01-01,"annual",NA,25.6,4213.02444982689,8505646
"959","HND","2013","HN","Honduras",2013-01-01,"annual",NA,19.8,4323.24446721271,8657785
"960","HND","2014","HN","Honduras",2014-01-01,"annual",NA,27.7,4448.6239980552,8809216
"961","HPC","2005","XE","Heavily indebted poor countries (HIPC)",2005-01-01,"annual",NA,2280.86649509698,1401.40589249641,547744433
"962","HPC","2006","XE","Heavily indebted poor countries (HIPC)",2006-01-01,"annual",NA,2565.64971198765,1490.8415171717,563415107
"963","HPC","2007","XE","Heavily indebted poor countries (HIPC)",2007-01-01,"annual",NA,2982.97165820047,1590.2030225352,579434057
"964","HPC","2008","XE","Heavily indebted poor countries (HIPC)",2008-01-01,"annual",NA,3125.07511212709,1672.78726797733,595849807
"965","HPC","2009","XE","Heavily indebted poor countries (HIPC)",2009-01-01,"annual",NA,3457.2,1711.48213175445,612731524
"966","HPC","2010","XE","Heavily indebted poor countries (HIPC)",2010-01-01,"annual",NA,3872.5,1781.81145827543,630127436
"967","HPC","2011","XE","Heavily indebted poor countries (HIPC)",2011-01-01,"annual",NA,4405.00251918456,1856.22061236193,648053253
"968","HPC","2012","XE","Heavily indebted poor countries (HIPC)",2012-01-01,"annual",NA,4827.34245407333,1946.41061591867,666488623
"969","HPC","2013","XE","Heavily indebted poor countries (HIPC)",2013-01-01,"annual",NA,5312.36776375287,2036.66866847765,685401960
"970","HPC","2014","XE","Heavily indebted poor countries (HIPC)",2014-01-01,"annual",NA,5999.08676656647,2126.32976054147,704745420
"971","HRV","2005","HR","Croatia",2005-01-01,"annual",0.85619,3160,14859.360272224,4442000
"972","HRV","2006","HR","Croatia",2006-01-01,"annual",0.74119,3124,16927.2265820237,4440000
"973","HRV","2007","HR","Croatia",2007-01-01,"annual",0.79301,3758,18774.9970872625,4436000
"974","HRV","2008","HR","Croatia",2008-01-01,"annual",0.88333,3976.4,20246.989529802,4434508
"975","HRV","2009","HR","Croatia",2009-01-01,"annual",0.84416,4410.3,19447.2799133659,4429078
"976","HRV","2010","HR","Croatia",2010-01-01,"annual",0.74479,4421.2,19186.9629247037,4417781
"977","HRV","2011","HR","Croatia",2011-01-01,"annual",0.75143,4965.7,20704.4371932848,4280622
"978","HRV","2012","HR","Croatia",2012-01-01,"annual",0.75217,4813.5,21133.0000981918,4267558
"979","HRV","2013","HR","Croatia",2013-01-01,"annual",0.81455,4701.8,21661.502043227,4255689
"980","HRV","2014","HR","Croatia",2014-01-01,"annual",0.79104,4473.8,21846.8251832361,4238389
"981","HTI","2005","HT","Haiti",2005-01-01,"annual",NA,7.2,1390.75777785247,9263404
"982","HTI","2006","HT","Haiti",2006-01-01,"annual",NA,15.1,1442.97690088652,9409457
"983","HTI","2007","HT","Haiti",2007-01-01,"annual",NA,10.8,1507.28906946513,9556889
"984","HTI","2008","HT","Haiti",2008-01-01,"annual",NA,7.3,1526.16950942459,9705029
"985","HTI","2009","HT","Haiti",2009-01-01,"annual",NA,11.8,1561.3874087187,9852870
"986","HTI","2010","HT","Haiti",2010-01-01,"annual",NA,13.3,1471.64864918954,9999617
"987","HTI","2011","HT","Haiti",2011-01-01,"annual",NA,17.1,1562.27887385753,10145054
"988","HTI","2012","HT","Haiti",2012-01-01,"annual",NA,16.5,1614.02589559014,10289210
"989","HTI","2013","HT","Haiti",2013-01-01,"annual",NA,29,1686.17153257923,10431776
"990","HTI","2014","HT","Haiti",2014-01-01,"annual",NA,38.3,1737.73686191699,10572466
"991","HUN","2005","HU","Hungary",2005-01-01,"annual",0.9234,5542,17081.7743442989,10087065
"992","HUN","2006","HU","Hungary",2006-01-01,"annual",0.98328,5530.3,18300.3256736322,10071370
"993","HUN","2007","HU","Hungary",2007-01-01,"annual",0.95974,5884.6,19026.8397295473,10055780
"994","HUN","2008","HU","Hungary",2008-01-01,"annual",0.98298,6408.5,20678.6799120892,10038188
"995","HUN","2009","HU","Hungary",2009-01-01,"annual",1.13749,6029.9,20648.0551358014,10022650
"996","HUN","2010","HU","Hungary",2010-01-01,"annual",1.14469,5870.6,21555.8591129762,10000023
"997","HUN","2011","HU","Hungary",2011-01-01,"annual",1.19339,6419.3,22841.2103381104,9971727
"998","HUN","2012","HU","Hungary",2012-01-01,"annual",1.26719,6570.6,23094.4733308159,9920362
"999","HUN","2013","HU","Hungary",2013-01-01,"annual",1.39568,6468,24463.1994713915,9893082
"1000","HUN","2014","HU","Hungary",2014-01-01,"annual",1.3614,6858.9,25524.7176219966,9866468
"1001","IBD","2005","XF","IBRD only",2005-01-01,"annual",0.847139123031694,359083.628894965,6206.6929512754,4207162999.24397
"1002","IBD","2006","XF","IBRD only",2006-01-01,"annual",0.87440379081782,403951.758525776,6944.29473955723,4251352513.48499
"1003","IBD","2007","XF","IBRD only",2007-01-01,"annual",0.909867366262269,451790.942633532,7705.96588340305,4295109673.99093
"1004","IBD","2008","XF","IBRD only",2008-01-01,"annual",0.954535460785257,514727.118224422,8326.86822220458,4339073871.29553
"1005","IBD","2009","XF","IBRD only",2009-01-01,"annual",1.0396282125558,582812.6,8583.18091174691,4383580939.1102
"1006","IBD","2010","XF","IBRD only",2010-01-01,"annual",1.11069677699465,639692.246329007,9290.02010042417,4427798045.36223
"1007","IBD","2011","XF","IBRD only",2011-01-01,"annual",1.12890195575634,693961.6,10065.1724454431,4472295862.35782
"1008","IBD","2012","XF","IBRD only",2012-01-01,"annual",1.26141679207302,717635.6,10657.4217091674,4517416870.07723
"1009","IBD","2013","XF","IBRD only",2013-01-01,"annual",1.27303137375364,774591.5,11261.6696567153,4562691124.61008
"1010","IBD","2014","XF","IBRD only",2014-01-01,"annual",1.397121330447,838610.2,11851.1882754262,4607807730.73916
"1011","IBT","2005","ZT","IDA & IBRD total",2005-01-01,"annual",0.833973102738635,368467.462439402,5297.34092813718,5430388379.24397
"1012","IBT","2006","ZT","IDA & IBRD total",2006-01-01,"annual",0.869978474448427,414764.491001955,5895.74063426867,5503417422.48499
"1013","IBT","2007","ZT","IDA & IBRD total",2007-01-01,"annual",0.887659098524537,464436.458325855,6509.65330773563,5576571342.99093
"1014","IBT","2008","ZT","IDA & IBRD total",2008-01-01,"annual",0.946692032774093,528440.642332769,7002.13753447918,5650516692.29553
"1015","IBT","2009","ZT","IDA & IBRD total",2009-01-01,"annual",1.02777683455657,598932.893118511,7205.32767662268,5725606720.1102
"1016","IBT","2010","ZT","IDA & IBRD total",2010-01-01,"annual",1.09931251480369,657985.976168859,7760.94838957415,5801348625.36223
"1017","IBT","2011","ZT","IDA & IBRD total",2011-01-01,"annual",1.11624941638412,713026.292773882,8363.8537481889,5877978113.35782
"1018","IBT","2012","ZT","IDA & IBRD total",2012-01-01,"annual",1.25617010298646,738234.526863091,8827.02247678327,5955531931.07723
"1019","IBT","2013","ZT","IDA & IBRD total",2013-01-01,"annual",1.25526876200297,797155.420558911,9303.77098033083,6033914680.61008
"1020","IBT","2014","ZT","IDA & IBRD total",2014-01-01,"annual",1.39003052320637,862479.910721737,9768.64058694055,6112778044.73916
"1021","IDA","2005","XG","IDA total",2005-01-01,"annual",NA,8812.32402894343,2199.73256107007,1223225380
"1022","IDA","2006","XG","IDA total",2006-01-01,"annual",NA,10170.7515187651,2365.37865237965,1252064909
"1023","IDA","2007","XG","IDA total",2007-01-01,"annual",NA,11929.3310189764,2529.79345757162,1281461669
"1024","IDA","2008","XG","IDA total",2008-01-01,"annual",NA,12890.6230886696,2648.57882734594,1311442821
"1025","IDA","2009","XG","IDA total",2009-01-01,"annual",NA,15192.0845840067,2736.75140623024,1342025781
"1026","IDA","2010","XG","IDA total",2010-01-01,"annual",NA,17278.7267013336,2863.60785420062,1373550580
"1027","IDA","2011","XG","IDA total",2011-01-01,"annual",NA,19064.7617814488,2981.58055173988,1405682251
"1028","IDA","2012","XG","IDA total",2012-01-01,"annual",NA,20599.1725935784,3109.05020504459,1438115061
"1029","IDA","2013","XG","IDA total",2013-01-01,"annual",NA,22564.2275452383,3265.77461103197,1471223556
"1030","IDA","2014","XG","IDA total",2014-01-01,"annual",NA,23869.9795966471,3429.46713576412,1504970314
"1031","IDB","2005","XH","IDA blend",2005-01-01,"annual",NA,5499.5198848184,3299.70682908323,403526930
"1032","IDB","2006","XH","IDA blend",2006-01-01,"annual",NA,6422.99039119968,3550.36074264052,412705870
"1033","IDB","2007","XH","IDA blend",2007-01-01,"annual",0.399518873006702,7475.37073976479,3774.3403905605,422204235
"1034","IDB","2008","XH","IDA blend",2008-01-01,"annual",NA,8110.14657794267,3904.81851812772,432032769
"1035","IDB","2009","XH","IDA blend",2009-01-01,"annual",NA,9822.76880774307,4030.7076568347,442179341
"1036","IDB","2010","XH","IDA blend",2010-01-01,"annual",NA,11140.5,4196.82565337159,452947421
"1037","IDB","2011","XH","IDA blend",2011-01-01,"annual",NA,12451.1,4370.81297943479,463997812
"1038","IDB","2012","XH","IDA blend",2012-01-01,"annual",NA,12979.4,4541.25342245003,474993526
"1039","IDB","2013","XH","IDA blend",2013-01-01,"annual",NA,14492.4,4745.65242542722,486261860
"1040","IDB","2014","XH","IDA blend",2014-01-01,"annual",NA,14871.4,4981.45192769935,497751634
"1041","IDN","2005","ID","Indonesia",2005-01-01,"annual",NA,545.3,6076.5778876451,226712730
"1042","IDN","2006","ID","Indonesia",2006-01-01,"annual",NA,619,6517.94909334168,229838202
"1043","IDN","2007","ID","Indonesia",2007-01-01,"annual",NA,613.8,7019.74892975578,232989141
"1044","IDN","2008","ID","Indonesia",2008-01-01,"annual",NA,678,7486.01947001862,236159276
"1045","IDN","2009","ID","Indonesia",2009-01-01,"annual",0.08327,1014,7787.12362408401,239340478
"1046","IDN","2010","ID","Indonesia",2010-01-01,"annual",NA,1344.6,8262.89926894218,242524123
"1047","IDN","2011","ID","Indonesia",2011-01-01,"annual",NA,1821.4,8837.82012171405,245707511
"1048","IDN","2012","ID","Indonesia",2012-01-01,"annual",NA,2027.8,9421.58695312812,248883232
"1049","IDN","2013","ID","Indonesia",2013-01-01,"annual",0.08466,2776.3,9979.5172919759,252032263
"1050","IDN","2014","ID","Indonesia",2014-01-01,"annual",NA,3465.2,10516.7958510146,255131116
"1051","IDX","2005","XI","IDA only",2005-01-01,"annual",NA,3284.68091241957,1641.93588486219,819698450
"1052","IDX","2006","XI","IDA only",2006-01-01,"annual",NA,3713.54466842288,1765.25465592447,839359039
"1053","IDX","2007","XI","IDA only",2007-01-01,"annual",NA,4415.11807276087,1900.91622560999,859257434
"1054","IDX","2008","XI","IDA only",2008-01-01,"annual",NA,4737.76879222814,2015.81864799815,879410052
"1055","IDX","2009","XI","IDA only",2009-01-01,"annual",NA,5316.07089392439,2084.94803259635,899846440
"1056","IDX","2010","XI","IDA only",2010-01-01,"annual",NA,6078.00836433299,2191.69166008887,920603159
"1057","IDX","2011","XI","IDA only",2011-01-01,"annual",NA,6613.60842343322,2280.20515606901,941684439
"1058","IDX","2012","XI","IDA only",2012-01-01,"annual",NA,7619.98794358347,2385.75484069681,963121535
"1059","IDX","2013","XI","IDA only",2013-01-01,"annual",NA,8071.95923881538,2518.32933306994,984961696
"1060","IDX","2014","XI","IDA only",2014-01-01,"annual",NA,8998.87608691511,2644.74351039512,1007218680
"1061","IMN","2005","IM","Isle of Man",2005-01-01,"annual",NA,NA,NA,76118
"1062","IMN","2006","IM","Isle of Man",2006-01-01,"annual",NA,NA,NA,76914
"1063","IMN","2007","IM","Isle of Man",2007-01-01,"annual",NA,NA,NA,77727
"1064","IMN","2008","IM","Isle of Man",2008-01-01,"annual",NA,NA,NA,78534
"1065","IMN","2009","IM","Isle of Man",2009-01-01,"annual",NA,NA,NA,79325
"1066","IMN","2010","IM","Isle of Man",2010-01-01,"annual",NA,NA,NA,80072
"1067","IMN","2011","IM","Isle of Man",2011-01-01,"annual",NA,NA,NA,80759
"1068","IMN","2012","IM","Isle of Man",2012-01-01,"annual",NA,NA,NA,81406
"1069","IMN","2013","IM","Isle of Man",2013-01-01,"annual",NA,NA,NA,82013
"1070","IMN","2014","IM","Isle of Man",2014-01-01,"annual",NA,NA,NA,82590
"1071","IND","2005","IN","India",2005-01-01,"annual",0.81118,33215.8,2830.40507390613,1144118674
"1072","IND","2006","IN","India",2006-01-01,"annual",0.7981,38590.3,3138.63381586742,1161977719
"1073","IND","2007","IN","India",2007-01-01,"annual",0.81483,43624.9,3484.88468152626,1179681239
"1074","IND","2008","IN","India",2008-01-01,"annual",0.86728,48794.2,3637.64302866944,1197146906
"1075","IND","2009","IN","India",2009-01-01,"annual",0.84461,54667.1,3920.00613882211,1214270132
"1076","IND","2010","IN","India",2010-01-01,"annual",0.8219,62790.2,4315.59602443741,1230980691
"1077","IND","2011","IN","India",2011-01-01,"annual",0.8309,75337.3,4635.879136587,1247236029
"1078","IND","2012","IN","India",2012-01-01,"annual",NA,82182.2,4916.4857900019,1263065852
